,codigo,x,y,tipo,numero
28100,623050,44658253,448151972,cruces,10
28101,623050,44663282,448152752,cruces,14
28102,623050,44663282,448152752,cruces,14
28103,623200,44953872,447790291,cruces,2
28104,623200,44952300,447770545,cruces,10
28105,623200,44952003,447766779,cruces,12
28106,623200,44951295,447757797,cruces,20
28107,623200,44950930,447753164,cruces,22
28108,623700,43945508,447581487,cruces,2
28109,623700,43937867,447577192,cruces,4
28110,623700,43930764,447573147,cruces,10
28111,623700,43923568,447569159,cruces,20
28112,623700,43916150,447565028,cruces,24
28113,623700,43905740,447559208,cruces,32
28114,623900,44268923,447725591,cruces,1
28115,623900,44272873,447720025,cruces,3
28116,623900,44276033,447715589,cruces,7
28117,623900,44279106,447711472,cruces,11
28118,623900,44280847,447709269,cruces,15
28119,623900,44285797,447702637,cruces,19
28120,623900,44289037,447698446,cruces,21
28121,624000,44499391,447991794,cruces,4
28122,624000,44503459,447991859,cruces,8
28123,624000,44508496,447991915,cruces,14
28124,624000,44513936,447992083,cruces,18
28125,624200,44015552,447564940,cruces,3
28126,624200,44009333,447564616,cruces,11
28127,624200,44004196,447564348,cruces,19
28128,624200,43993211,447561138,cruces,21
28129,624200,43992960,447563804,cruces,21
28130,624200,43992960,447563804,cruces,21
28131,624400,44175122,447810541,cruces,
28132,624400,44175122,447810541,cruces,
28133,624400,44164146,447804589,cruces,
28134,624400,44169067,447804013,cruces,
28135,624400,44170506,447814734,cruces,
28136,624400,44172309,447812980,cruces,
28137,624600,43521696,446990034,cruces,1
28138,624600,43521362,446990065,cruces,1
28139,624750,43984272,447843116,cruces,1
28140,624750,43984272,447843116,cruces,1
28141,624750,43982499,447846857,cruces,3
28142,624750,43978169,447856615,cruces,17
28143,624750,43973846,447870831,cruces,29
28144,624800,43860241,447182523,cruces,2
28145,624800,43867437,447179554,cruces,6
28146,624800,43874418,447176672,cruces,14
28147,624800,43878846,447175249,cruces,24
28148,624800,43882676,447173361,cruces,28
28149,624800,43888269,447170910,cruces,32
28150,624825,44606537,447177087,cruces,1
28151,624825,44603052,447170976,cruces,3
28152,624825,44593750,447149996,cruces,11
28153,624825,44585335,447133737,cruces,21
28154,624825,44573935,447118280,cruces,23
28155,624825,44566268,447101589,cruces,31
28156,624825,44559901,447090762,cruces,37
28157,624825,44553328,447079744,cruces,43
28158,624825,44541716,447065797,cruces,51
28159,624825,44541716,447065797,cruces,51
28160,624851,44423265,447776149,cruces,6
28161,624851,44420952,447821790,cruces,28
28162,624851,44420952,447821790,cruces,28
28163,624900,44089484,447631422,cruces,2
28164,624900,44089484,447631422,cruces,2
28165,624900,44116865,447635793,cruces,16
28166,624900,44131070,447636583,cruces,26
28167,624900,44140068,447636879,cruces,34
28168,624900,44147625,447637128,cruces,38
28169,624900,44157294,447637446,cruces,44
28170,624900,44171315,447637923,cruces,48
28171,625000,44129145,448003412,cruces,1
28172,625000,44136277,448020784,cruces,7
28173,625000,44138255,448025350,cruces,7
28174,625150,44603052,447170976,cruces,1
28175,625150,44618919,447135263,cruces,53
28176,625300,43522999,447087159,cruces,1
28177,625300,43546638,447102808,cruces,1
28178,625300,43500818,447066751,cruces,13
28179,625300,43505218,447071785,cruces,13
28180,625300,43487966,447049463,cruces,45
28181,625300,43487966,447049463,cruces,45
28182,625300,43474691,447035891,cruces,51
28183,625300,43457685,447015378,cruces,91
28184,625300,43451876,447002808,cruces,103
28185,625300,43446993,446980127,cruces,119
28186,625300,43446993,446980127,cruces,119
28187,625300,43448424,446987104,cruces,119
28188,625500,44012804,447818817,cruces,2
28189,625500,44006467,447821943,cruces,10
28190,625600,44191889,448007780,cruces,1
28191,625600,44200274,448010160,cruces,5
28192,625600,44208091,448010323,cruces,11
28193,625700,44775980,447753254,cruces,2
28194,625700,44775980,447753254,cruces,2
28195,625700,44788204,447763839,cruces,30
28196,625700,44787166,447764372,cruces,30
28197,625700,44786859,447765593,cruces,30
28198,625700,44794561,447771428,cruces,42
28199,625700,44798966,447775229,cruces,46
28200,625700,44805281,447780693,cruces,54
28201,625700,44807070,447782221,cruces,54
28202,625700,44814080,447787886,cruces,62
28203,625900,44359431,447549548,cruces,2
28204,625900,44359431,447549548,cruces,2
28205,625900,44361928,447551352,cruces,2
28206,625900,44366072,447553807,cruces,8
28207,626000,43699152,447338880,cruces,2
28208,626000,43693808,447337347,cruces,6
28209,626000,43688392,447335357,cruces,12
28210,626100,44321983,447047268,cruces,5
28211,626650,44139336,447327497,cruces,2
28212,626650,44138704,447316524,cruces,12
28213,626650,44137729,447304309,cruces,20
28214,626650,44136832,447292192,cruces,30
28215,626650,44135659,447279467,cruces,42
28216,626650,44134480,447263972,cruces,52
28217,626650,44134878,447267966,cruces,52
28218,626800,44331675,447430070,cruces,1
28219,626900,44156337,447861012,cruces,1
28220,626900,44167361,447860170,cruces,3
28221,626900,44184338,447858873,cruces,19
28222,627000,44445002,447118021,cruces,1
28223,627000,44445148,447117983,cruces,1
28224,627000,44443752,447113539,cruces,3
28225,627000,44442218,447110014,cruces,9
28226,627000,44440875,447106201,cruces,13
28227,627000,44438005,447098471,cruces,17
28228,627000,44438005,447098471,cruces,17
28229,627000,44438005,447098471,cruces,17
28230,627200,44629004,447994480,cruces,1
28231,627200,44634025,447984058,cruces,13
28232,627200,44635783,447979861,cruces,15
28233,627300,43064041,448039292,cruces,2
28234,627300,43068081,448037318,cruces,2
28235,627300,43056911,448042854,cruces,18
28236,627300,43051437,448045733,cruces,24
28237,627300,43045238,448050000,cruces,26
28238,627300,43038382,448052417,cruces,38
28239,627300,43026695,448058181,cruces,58
28240,627300,43020502,448061315,cruces,68
28241,627300,43015678,448063749,cruces,74
28242,627300,43010999,448066148,cruces,76
28243,627300,43006263,448068600,cruces,78
28244,627300,42995274,448074438,cruces,84
28245,627300,42984489,448079808,cruces,94
28246,627400,44350071,447615531,cruces,1
28247,627400,44350071,447615531,cruces,1
28248,627400,44349007,447623263,cruces,11
28249,627400,44350515,447641447,cruces,21
28250,627450,43972432,447068339,cruces,39
28251,627450,43935384,447026508,cruces,75
28252,627450,43935384,447026508,cruces,75
28253,627450,43963422,446900495,cruces,119
28254,627450,43959683,446755808,cruces,137
28255,627450,43959683,446755808,cruces,137
28256,627600,43875288,447966553,cruces,1
28257,627700,44041758,447779338,cruces,1
28258,627700,44041758,447779338,cruces,1
28259,627700,44041758,447779338,cruces,1
28260,627700,44044959,447783867,cruces,1
28261,627700,44040820,447785926,cruces,1
28262,627700,44042236,447783193,cruces,1
28263,627700,44036853,447782074,cruces,1
28264,627700,44059691,447777995,cruces,17
28265,627700,44072063,447777067,cruces,33
28266,627700,44074416,447778873,cruces,35
28267,627700,44080582,447778417,cruces,39
28268,627700,44086038,447775968,cruces,41
28269,627700,44086406,447778037,cruces,41
28270,627700,44099152,447774937,cruces,47
28271,627700,44099296,447777049,cruces,47
28272,627700,44111749,447773805,cruces,61
28273,627700,44112211,447776034,cruces,61
28274,627700,44116816,447773350,cruces,63
28275,627700,44132763,447774662,cruces,67
28276,627800,44061233,447622233,cruces,2
28277,627800,44061486,447625144,cruces,2
28278,627800,44066763,447626824,cruces,2
28279,627800,44061233,447622233,cruces,2
28280,627800,44062970,447620025,cruces,2
28281,627800,44068644,447624622,cruces,2
28282,627800,44065871,447619591,cruces,2
28283,627800,44073076,447619692,cruces,6
28284,627800,44078647,447621519,cruces,8
28285,627800,44084608,447623433,cruces,16
28286,627800,44091298,447625531,cruces,24
28287,627900,43975638,447447686,cruces,1
28288,627900,43975254,447450069,cruces,3
28289,627900,43974409,447451380,cruces,3
28290,627900,43971795,447450355,cruces,5
28291,627900,43971432,447447394,cruces,5
28292,627900,43971795,447450355,cruces,5
28293,627900,43971257,447445970,cruces,5
28294,628000,44946148,447904086,cruces,1
28295,628000,44963228,447890680,cruces,9
28296,628000,44969553,447868313,cruces,13
28297,628000,44967214,447879118,cruces,13
28298,628100,44484388,447812477,cruces,1
28299,628100,44484388,447812477,cruces,1
28300,628100,44464514,447801843,cruces,13
28301,628100,44438679,447794034,cruces,25
28302,628100,44430336,447785124,cruces,29
28303,628100,44423265,447776149,cruces,35
28304,628200,44125855,447268571,cruces,2
28305,628200,44134480,447263972,cruces,2
28306,628200,44146449,447256484,cruces,2
28307,628200,44158775,447252439,cruces,2
28308,628200,44170365,447251556,cruces,6
28309,628200,44183558,447250493,cruces,8
28310,628200,44189306,447250282,cruces,18
28311,628200,44198049,447245656,cruces,24
28312,628200,44198049,447245656,cruces,24
28313,628200,44200583,447253836,cruces,24
28314,628300,44490386,447145600,cruces,2
28315,628300,44496989,447145010,cruces,6
28316,628300,44502259,447144539,cruces,18
28317,628300,44505316,447144281,cruces,20
28318,628300,44515471,447137745,cruces,34
28319,628300,44529372,447129459,cruces,42
28320,628800,43933256,447806816,cruces,3
28321,628800,43935298,447804250,cruces,3
28322,628800,43935298,447804250,cruces,3
28323,628800,43904779,447804225,cruces,7
28324,628800,43891598,447799438,cruces,9
28325,628800,43865088,447790562,cruces,11
28326,628900,43759118,447379530,cruces,1
28327,628900,43763461,447370192,cruces,15
28328,628900,43764329,447367968,cruces,19
28329,628900,43767850,447360054,cruces,37
28330,629000,44040024,447740321,cruces,2
28331,629000,44040024,447740321,cruces,2
28332,629000,44031354,447740909,cruces,8
28333,629000,44027440,447741174,cruces,10
28334,629050,43943362,447419952,cruces,1
28335,629050,43956580,447419892,cruces,5
28336,629100,44364742,447556107,cruces,2
28337,629100,44369545,447554828,cruces,2
28338,629100,44381832,447554626,cruces,12
28339,629100,44391115,447553250,cruces,20
28340,629100,44391115,447553250,cruces,20
28341,629100,44396547,447555238,cruces,22
28342,629200,43722601,447298108,cruces,1
28343,629300,44265328,447831683,cruces,1
28344,629300,44265328,447831683,cruces,1
28345,629300,44272419,447831519,cruces,5
28346,629300,44290693,447829268,cruces,21
28347,629300,44290544,447833299,cruces,21
28348,629300,44291839,447832851,cruces,21
28349,629300,44290544,447833299,cruces,21
28350,629300,44300787,447832034,cruces,21
28351,629300,44304377,447833153,cruces,21
28352,629300,44313174,447835603,cruces,33
28353,629300,44317357,447836806,cruces,37
28354,629300,44328901,447839928,cruces,55
28355,629300,44339414,447839892,cruces,67
28356,629300,44340562,447839851,cruces,69
28357,629300,44345967,447839174,cruces,71
28358,629300,44351398,447838484,cruces,75
28359,629300,44357620,447838305,cruces,79
28360,629300,44357620,447838305,cruces,79
28361,629300,44367472,447840569,cruces,95
28362,629300,44384602,447846358,cruces,101
28363,629300,44391010,447848264,cruces,101
28364,629300,44397644,447850592,cruces,101
28365,629300,44409604,447854697,cruces,109
28366,629300,44409604,447854697,cruces,109
28367,629310,43858422,447755327,cruces,2
28368,629310,43845053,447739500,cruces,4
28369,629310,43845053,447739500,cruces,4
28370,629310,43860141,447741942,cruces,4
28371,629400,44314597,447201300,cruces,8
28372,629400,44319290,447199706,cruces,14
28373,629400,44325311,447197666,cruces,28
28374,629400,44330508,447195919,cruces,36
28375,629500,43826388,448166922,cruces,1
28376,629500,43831343,448175475,cruces,13
28377,629500,43832938,448178652,cruces,21
28378,629500,43832954,448182527,cruces,27
28379,629600,43869751,447979138,cruces,3
28380,629600,43869751,447979138,cruces,3
28381,629600,43865589,448001143,cruces,31
28382,629800,44351473,448063205,cruces,3
28383,629800,44374615,448068362,cruces,15
28384,629950,43878500,448148696,cruces,1
28385,629950,43879662,448166474,cruces,7
28386,629950,43887646,448179341,cruces,11
28387,629950,43907345,448203397,cruces,31
28388,629950,43885689,448201278,cruces,31
28389,629950,43900965,448201051,cruces,31
28390,629950,43885503,448203279,cruces,31
28391,629950,43886960,448191816,cruces,31
28392,629950,43842182,448200820,cruces,77
28393,629950,43826265,448185917,cruces,85
28394,629950,43826265,448185917,cruces,85
28395,629950,43832954,448182527,cruces,87
28396,629950,43843020,448176043,cruces,103
28397,630200,44028931,447118593,cruces,2
28398,630200,44030689,447104580,cruces,24
28399,630300,44010890,447122326,cruces,2
28400,630300,44010890,447122326,cruces,2
28401,630300,43996377,447126798,cruces,10
28402,630300,44003786,447124525,cruces,10
28403,630400,44452010,447586584,cruces,1
28404,630400,44452010,447586584,cruces,1
28405,630400,44448958,447580897,cruces,3
28406,630400,44446661,447572189,cruces,7
28407,630400,44450381,447565524,cruces,17
28408,630400,44453255,447562930,cruces,21
28409,630400,44458559,447557767,cruces,29
28410,630400,44457005,447559005,cruces,29
28411,630400,44463985,447553348,cruces,37
28412,630550,44455491,447233248,cruces,10
28413,630550,44469260,447270006,cruces,52
28414,630550,44479662,447279717,cruces,70
28415,630560,43772298,448093501,cruces,2
28416,630560,43772298,448093501,cruces,2
28417,630560,43774805,448101802,cruces,12
28418,630560,43776991,448109073,cruces,28
28419,630560,43779454,448116971,cruces,36
28420,630700,43765587,447105683,cruces,2
28421,630700,43760206,447110881,cruces,8
28422,630700,43755183,447116059,cruces,14
28423,630700,43750836,447120440,cruces,20
28424,630700,43744782,447126313,cruces,30
28425,630700,43741217,447129872,cruces,34
28426,630700,43736428,447134755,cruces,38
28427,630700,43732250,447139122,cruces,38
28428,630800,44245579,447863659,cruces,2
28429,630800,44232918,447865366,cruces,4
28430,630800,44243397,447871107,cruces,6
28431,630800,44243397,447871107,cruces,6
28432,630800,44241953,447877276,cruces,10
28433,630800,44239099,447885880,cruces,16
28434,630900,43703517,447082566,cruces,1
28435,630900,43691534,447086452,cruces,25
28436,630900,43684081,447089045,cruces,35
28437,630900,43675042,447093716,cruces,53
28438,631200,44359433,448022550,cruces,4
28439,631200,44359433,448022550,cruces,4
28440,631200,44382702,448027366,cruces,8
28441,631200,44394743,448029999,cruces,20
28442,631200,44399365,448031907,cruces,22
28443,631200,44404693,448035767,cruces,32
28444,631200,44412361,448043824,cruces,60
28445,631200,44418715,448050562,cruces,60
28446,631400,44332171,447780659,cruces,1
28447,631400,44339648,447773250,cruces,9
28448,631400,44345577,447771935,cruces,11
28449,631400,44355876,447771921,cruces,15
28450,631425,43993378,446926472,cruces,14
28451,631500,43835288,447217656,cruces,1
28452,631500,43834911,447213005,cruces,5
28453,631500,43835727,447208130,cruces,15
28454,631500,43837180,447201662,cruces,19
28455,631500,43836573,447203601,cruces,19
28456,631500,43836573,447203601,cruces,19
28457,631500,43844139,447190887,cruces,39
28458,631500,43846800,447187966,cruces,43
28459,631500,43849288,447185158,cruces,45
28460,631800,44823987,447776177,cruces,1
28461,631800,44823987,447776177,cruces,1
28462,631800,44816124,447785646,cruces,11
28463,631800,44814080,447787886,cruces,13
28464,631800,44809406,447793307,cruces,19
28465,631800,44804659,447799015,cruces,31
28466,631800,44802727,447803775,cruces,33
28467,631850,44866397,447278594,cruces,2
28468,631850,44868705,447277576,cruces,2
28469,631850,44874425,447278067,cruces,2
28470,631850,44868705,447277576,cruces,2
28471,631850,44871092,447275579,cruces,2
28472,631850,44860744,447280530,cruces,12
28473,631850,44860744,447280530,cruces,12
28474,631850,44851259,447286334,cruces,22
28475,631850,44852510,447285752,cruces,22
28476,631850,44847658,447288726,cruces,36
28477,631850,44844664,447290682,cruces,40
28478,631850,44844664,447290682,cruces,40
28479,631850,44844664,447290682,cruces,40
28480,631900,44736154,447039507,cruces,1
28481,631900,44735625,447038119,cruces,1
28482,631900,44736154,447039507,cruces,1
28483,631900,44737703,447034477,cruces,1
28484,631900,44744787,447028292,cruces,9
28485,631900,44752980,447027633,cruces,17
28486,631900,44766325,447027143,cruces,35
28487,631900,44771086,447027500,cruces,37
28488,631900,44777785,447026433,cruces,43
28489,631900,44783028,447026240,cruces,43
28490,631900,44788288,447025951,cruces,45
28491,631900,44802073,447029757,cruces,47
28492,631900,44802073,447029757,cruces,47
28493,631900,44799057,447025686,cruces,47
28494,631900,44832501,447016844,cruces,57
28495,631900,44838552,447015084,cruces,59
28496,631900,44856809,447005383,cruces,63
28497,631900,44875128,447000874,cruces,63
28498,632000,43699491,447004991,cruces,1
28499,632000,43712939,446999965,cruces,31
28500,632000,43721098,446994549,cruces,37
28501,632100,43701972,446972321,cruces,5
28502,632100,43707715,446975199,cruces,9
28503,632100,43707046,446977697,cruces,9
28504,632100,43708428,446978417,cruces,11
28505,632100,43708575,446978410,cruces,11
28506,632100,43708428,446978417,cruces,11
28507,632100,43712590,446983079,cruces,17
28508,632100,43717468,446989494,cruces,23
28509,632100,43721098,446994549,cruces,35
28510,632100,43725596,447000547,cruces,39
28511,632100,43734575,447010624,cruces,45
28512,632200,44013888,446694372,cruces,2
28513,632200,44015600,446700241,cruces,2
28514,632200,44015600,446700241,cruces,2
28515,632200,44015519,446703625,cruces,2
28516,632200,44015519,446703625,cruces,2
28517,632200,44005207,446719469,cruces,2
28518,632200,44013645,446688518,cruces,4
28519,632200,44012558,446677680,cruces,12
28520,632200,44011999,446672488,cruces,18
28521,632200,44011996,446672219,cruces,20
28522,632200,44013007,446666936,cruces,26
28523,632200,44010781,446654465,cruces,38
28524,632200,44008461,446647874,cruces,46
28525,632200,44006421,446640072,cruces,58
28526,632200,44003666,446630796,cruces,68
28527,632200,44004543,446629663,cruces,68
28528,632200,44003666,446630796,cruces,68
28529,632200,44005962,446619709,cruces,76
28530,632200,44005429,446622353,cruces,76
28531,632200,44009032,446611800,cruces,80
28532,632200,44009032,446611800,cruces,80
28533,632200,43999684,446593413,cruces,104
28534,632200,43965749,446547607,cruces,134
28535,632200,43965749,446547607,cruces,134
28536,632200,43955921,446523129,cruces,146
28537,632200,43955931,446523129,cruces,146
28538,632200,43941952,446497669,cruces,158
28539,632200,43944391,446499995,cruces,158
28540,632400,43962385,447445024,cruces,2
28541,632400,43963231,447447838,cruces,4
28542,632500,43527382,446997519,cruces,2
28543,632500,43521864,446998775,cruces,2
28544,632600,44554636,447572696,cruces,2
28545,632600,44560735,447576384,cruces,12
28546,632600,44564548,447578524,cruces,22
28547,632700,44235047,447712518,cruces,1
28548,632700,44240497,447716568,cruces,5
28549,632700,44241864,447717341,cruces,9
28550,632700,44246185,447719850,cruces,15
28551,632700,44250010,447721843,cruces,17
28552,632800,43841320,447209444,cruces,1
28553,632800,43841320,447209444,cruces,1
28554,632800,43835727,447208130,cruces,15
28555,632800,43828009,447208623,cruces,31
28556,632800,43817747,447210759,cruces,49
28557,632800,43807938,447212830,cruces,73
28558,632800,43806396,447213085,cruces,75
28559,632800,43802035,447213926,cruces,81
28560,632800,43797150,447214764,cruces,93
28561,632800,43792088,447219285,cruces,103
28562,632800,43787604,447223809,cruces,109
28563,633000,44144596,447508637,cruces,1
28564,633000,44157710,447501162,cruces,13
28565,633000,44161140,447499014,cruces,15
28566,633000,44169918,447494696,cruces,25
28567,633000,44169918,447494696,cruces,25
28568,633005,44128152,447474760,cruces,1
28569,633005,44128152,447474760,cruces,1
28570,633005,44137474,447487177,cruces,5
28571,633005,44140127,447495241,cruces,13
28572,633005,44141855,447501992,cruces,19
28573,633005,44139501,447508462,cruces,23
28574,633005,44144596,447508637,cruces,23
28575,633005,44142505,447517268,cruces,25
28576,633005,44147644,447516506,cruces,27
28577,633005,44158388,447541922,cruces,43
28578,633005,44144978,447542047,cruces,43
28579,633005,44144978,447542047,cruces,43
28580,633005,44158388,447541922,cruces,43
28581,633005,44154208,447531760,cruces,43
28582,633100,44234440,448007419,cruces,1
28583,633100,44234234,448020506,cruces,11
28584,633100,44234234,448020506,cruces,11
28585,633100,44235702,448019065,cruces,11
28586,633150,43587776,446956656,cruces,11
28587,633200,44773604,447580536,cruces,2
28588,633200,44778286,447590578,cruces,6
28589,633300,43970648,447403743,cruces,1
28590,633300,43970648,447403743,cruces,1
28591,633300,43967175,447401092,cruces,5
28592,633300,43963105,447398030,cruces,11
28593,633300,43958410,447393962,cruces,15
28594,633300,43955932,447391204,cruces,17
28595,633300,43955932,447391204,cruces,17
28596,633600,44324882,447829657,cruces,
28597,633600,44325766,447833261,cruces,
28598,633700,44332241,447811062,cruces,2
28599,633700,44331421,447814532,cruces,2
28600,633900,44282655,447304832,cruces,1
28601,633900,44289858,447308577,cruces,7
28602,634300,43386660,448733293,cruces,1
28603,634300,43391625,448734765,cruces,3
28604,634300,43396568,448735711,cruces,7
28605,634300,43401406,448735683,cruces,11
28606,634300,43405576,448740172,cruces,15
28607,634600,43881961,448041990,cruces,2
28608,634600,43874187,448048539,cruces,12
28609,634600,43869022,448052799,cruces,20
28610,634750,44429348,446953410,cruces,1
28611,634750,44420259,446929819,cruces,103
28612,634800,44099332,447529326,cruces,1
28613,634900,43394470,447922206,cruces,2
28614,634900,43394470,447922206,cruces,2
28615,634900,43392985,447930004,cruces,18
28616,635000,44065019,447487924,cruces,1
28617,635000,44076684,447483336,cruces,21
28618,635000,44088237,447479041,cruces,33
28619,635000,44096790,447476781,cruces,41
28620,635100,44196114,447329960,cruces,2
28621,635100,44196114,447329960,cruces,2
28622,635100,44212121,447333224,cruces,6
28623,635100,44223826,447335792,cruces,16
28624,635100,44238716,447339058,cruces,28
28625,635100,44251650,447338828,cruces,36
28626,635100,44253482,447341352,cruces,36
28627,635100,44253482,447341352,cruces,36
28628,635100,44250112,447339049,cruces,36
28629,635200,44078259,447826829,cruces,1
28630,635200,44084269,447826098,cruces,5
28631,635200,44090302,447825589,cruces,9
28632,635200,44103253,447824596,cruces,19
28633,635200,44109612,447824103,cruces,23
28634,635200,44116332,447823639,cruces,27
28635,635300,44044959,447783867,cruces,2
28636,635300,44040820,447785926,cruces,2
28637,635300,44042236,447783193,cruces,2
28638,635300,44046313,447780908,cruces,2
28639,635300,44041758,447779338,cruces,2
28640,635300,44041758,447779338,cruces,2
28641,635300,44041758,447779338,cruces,2
28642,635300,44023317,447780316,cruces,14
28643,635300,44017018,447783582,cruces,22
28644,635300,44006596,447781734,cruces,24
28645,635300,43986382,447780618,cruces,36
28646,635300,43986428,447780597,cruces,36
28647,635300,43970426,447776254,cruces,54
28648,635300,43970666,447774439,cruces,56
28649,635300,43958748,447773017,cruces,66
28650,635300,43956391,447769941,cruces,68
28651,635300,43949264,447770010,cruces,72
28652,635300,43947645,447769564,cruces,72
28653,635300,43949067,447769240,cruces,72
28654,635300,43949361,447767144,cruces,72
28655,635400,43705127,447062295,cruces,2
28656,635400,43700652,447066221,cruces,6
28657,635425,45420595,447778041,cruces,3
28658,635425,45423392,447745269,cruces,7
28659,635600,44047744,447414303,cruces,2
28660,635700,43963360,447487311,cruces,4
28661,635700,43971327,447489751,cruces,4
28662,635700,43977851,447490716,cruces,4
28663,635700,43963360,447487311,cruces,4
28664,635700,43978624,447490820,cruces,4
28665,635800,43978120,447508061,cruces,1
28666,636300,43657325,447279154,cruces,1
28667,636300,43660383,447280370,cruces,3
28668,636300,43663356,447281565,cruces,5
28669,636300,43663356,447281565,cruces,5
28670,636400,43793290,447011499,cruces,12
28671,636600,43163669,448023054,cruces,2
28672,636600,43147664,448017954,cruces,8
28673,636700,44594962,448098228,cruces,2
28674,636700,44600600,448097455,cruces,6
28675,636700,44601740,448099116,cruces,6
28676,636800,44194774,447761836,cruces,3
28677,636800,44194852,447758366,cruces,3
28678,636800,44200384,447761098,cruces,7
28679,636800,44199493,447757837,cruces,9
28680,636800,44196212,447757275,cruces,9
28681,636850,44193927,447466324,cruces,2
28682,636850,44197146,447465393,cruces,2
28683,636850,44196171,447463634,cruces,2
28684,636850,44238294,447456647,cruces,2
28685,636900,44269494,447909133,cruces,2
28686,636900,44272930,447911724,cruces,4
28687,636900,44275809,447908451,cruces,6
28688,637000,44268156,447863744,cruces,2
28689,637000,44263872,447865202,cruces,2
28690,637000,44261070,447876417,cruces,6
28691,637000,44261070,447876417,cruces,6
28692,637000,44269720,447871377,cruces,8
28693,637100,44237312,447845394,cruces,
28694,637100,44237844,447842375,cruces,
28695,637200,44776823,447580911,cruces,2
28696,637200,44783851,447588452,cruces,6
28697,637200,44782809,447588634,cruces,6
28698,637200,44780880,447589451,cruces,6
28699,637300,43774596,447386800,cruces,1
28700,637300,43776404,447382333,cruces,3
28701,637300,43776073,447383170,cruces,3
28702,637300,43778187,447378569,cruces,7
28703,637400,43975254,447450069,cruces,1
28704,637400,43971795,447450355,cruces,1
28705,637400,43971432,447447394,cruces,1
28706,637400,43971432,447447394,cruces,1
28707,637400,43971257,447445970,cruces,1
28708,637400,43975638,447447686,cruces,1
28709,637400,43974409,447451380,cruces,1
28710,637400,43959793,447451577,cruces,7
28711,637500,44110121,446550216,cruces,1
28712,637500,44099784,446550054,cruces,7
28713,637500,44053262,446548836,cruces,25
28714,637500,44059108,446549252,cruces,25
28715,637500,44010038,446548294,cruces,43
28716,637500,43965749,446547607,cruces,73
28717,637500,43965736,446547652,cruces,73
28718,637700,44717307,447522350,cruces,1
28719,637700,44720063,447523845,cruces,1
28720,637700,44720844,447527027,cruces,3
28721,637700,44724619,447528974,cruces,17
28722,637700,44728305,447531054,cruces,27
28723,637700,44729695,447539072,cruces,33
28724,637800,44532129,447891645,cruces,3
28725,637800,44536122,447904715,cruces,11
28726,637890,43668215,446944134,cruces,2
28727,637890,43668215,446944134,cruces,2
28728,637890,43699993,446946875,cruces,18
28729,637900,43657377,447289054,cruces,10
28730,637900,43657325,447279154,cruces,18
28731,637900,43663356,447281565,cruces,18
28732,637900,43663356,447281565,cruces,18
28733,637900,43657325,447279154,cruces,18
28734,638000,44314223,447813155,cruces,2
28735,638000,44320987,447814450,cruces,14
28736,638100,44561736,447669841,cruces,2
28737,638300,44745328,446986200,cruces,2
28738,638300,44740782,446981796,cruces,12
28739,638300,44741365,446982364,cruces,12
28740,638300,44739401,446980421,cruces,16
28741,638300,44737311,446978340,cruces,22
28742,638300,44735262,446976242,cruces,24
28743,638300,44733308,446974228,cruces,28
28744,638300,44731405,446972267,cruces,34
28745,638300,44729156,446969950,cruces,36
28746,638400,43918938,447486364,cruces,2
28747,638400,43919361,447496349,cruces,10
28748,638400,43913704,447503931,cruces,18
28749,638400,43907248,447512875,cruces,26
28750,638400,43907248,447512875,cruces,26
28751,638400,43867312,447556156,cruces,36
28752,638500,44109409,447485941,cruces,5
28753,638500,44103684,447481971,cruces,7
28754,638600,43949077,447574351,cruces,1
28755,638600,43942570,447569243,cruces,5
28756,638600,43936429,447564477,cruces,11
28757,638600,43930314,447559639,cruces,17
28758,638600,43923773,447554594,cruces,23
28759,638600,43914590,447546885,cruces,33
28760,638700,44010185,447530129,cruces,1
28761,638700,44010196,447530672,cruces,1
28762,638700,43995688,447530367,cruces,7
28763,638700,43995326,447533802,cruces,7
28764,638700,43993570,447532922,cruces,9
28765,638700,43993570,447532922,cruces,9
28766,638700,43986145,447524833,cruces,21
28767,638700,43986145,447524833,cruces,21
28768,638700,43960363,447505923,cruces,23
28769,638700,43957640,447520490,cruces,23
28770,638700,43951189,447515829,cruces,23
28771,638700,43980482,447520313,cruces,23
28772,638700,43943349,447515548,cruces,23
28773,638700,43967190,447527195,cruces,23
28774,638700,43957640,447520490,cruces,23
28775,638700,43978244,447518195,cruces,23
28776,638700,43963052,447524290,cruces,23
28777,638700,43972628,447531012,cruces,23
28778,638700,43960363,447505923,cruces,23
28779,638900,44008057,448008133,cruces,12
28780,638900,44010371,448015814,cruces,12
28781,638900,44013087,448024851,cruces,26
28782,639000,43922905,447694751,cruces,2
28783,639000,43888836,447667671,cruces,6
28784,639100,44289859,447391944,cruces,2
28785,639100,44283253,447379418,cruces,12
28786,639100,44281671,447377670,cruces,14
28787,639100,44261828,447340454,cruces,18
28788,639100,44265178,447346622,cruces,18
28789,639100,44276620,447367426,cruces,18
28790,639100,44271226,447357580,cruces,18
28791,639100,44272266,447348015,cruces,18
28792,639100,44272266,447348015,cruces,18
28793,639100,44276308,447367594,cruces,18
28794,639150,44276620,447367426,cruces,2
28795,639150,44272266,447348015,cruces,6
28796,639150,44266359,447348797,cruces,8
28797,639150,44271226,447357580,cruces,14
28798,639250,45109797,447926620,cruces,1
